C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/15/2015,12:00:00,REGULAR,0001084216,0000371832                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/15/2015,16:00:00,REGULAR,0001084245,0000371845                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/15/2015,20:00:00,REGULAR,0001084279,0000371864                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/16/2015,00:00:00,REGULAR,0001084289,0000371866                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/16/2015,04:00:00,REGULAR,0001084289,0000371866                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/16/2015,08:00:00,REGULAR,0001084295,0000371891                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/16/2015,12:00:00,REGULAR,0001084342,0000371945                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/16/2015,16:00:00,REGULAR,0001084362,0000371955                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/16/2015,20:00:00,REGULAR,0001084416,0000371963                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/17/2015,00:00:00,REGULAR,0001084432,0000371966                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/17/2015,04:00:00,REGULAR,0001084434,0000371967                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/17/2015,08:00:00,REGULAR,0001084435,0000371975                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/17/2015,12:00:00,REGULAR,0001084467,0000372049                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/17/2015,16:00:00,REGULAR,0001084497,0000372060                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/17/2015,20:00:00,REGULAR,0001084554,0000372071                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/18/2015,00:00:00,REGULAR,0001084584,0000372076                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/18/2015,04:00:00,REGULAR,0001084584,0000372076                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/18/2015,08:00:00,REGULAR,0001084589,0000372093                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/18/2015,12:00:00,REGULAR,0001084632,0000372163                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/18/2015,16:00:00,REGULAR,0001084665,0000372177                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/18/2015,20:00:00,REGULAR,0001084733,0000372189                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/19/2015,00:00:00,REGULAR,0001084752,0000372190                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/19/2015,04:00:00,REGULAR,0001084752,0000372190                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/19/2015,08:00:00,REGULAR,0001084754,0000372206                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/19/2015,12:00:00,REGULAR,0001084795,0000372272                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/19/2015,16:00:00,REGULAR,0001084819,0000372284                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/19/2015,20:00:00,REGULAR,0001084895,0000372295                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/20/2015,00:00:00,REGULAR,0001084917,0000372298                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/20/2015,04:00:00,REGULAR,0001084919,0000372298                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/20/2015,08:00:00,REGULAR,0001084920,0000372310                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/20/2015,12:00:00,REGULAR,0001084948,0000372373                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/20/2015,16:00:00,REGULAR,0001084988,0000372384                                          
A016,R081,03-06-00,49 ST-7 AVE,NQR,BMT,03/20/2015,20:00:00,REGULAR,0001085063,0000372399                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/14/2015,00:00:00,REGULAR,0000742395,0000640735                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/14/2015,04:00:00,REGULAR,0000742398,0000640735                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/14/2015,08:00:00,REGULAR,0000742399,0000640748                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/14/2015,12:00:00,REGULAR,0000742417,0000640780                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/14/2015,16:00:00,REGULAR,0000742443,0000640800                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/14/2015,20:00:00,REGULAR,0000742463,0000640821                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/15/2015,00:00:00,REGULAR,0000742473,0000640838                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/15/2015,04:00:00,REGULAR,0000742477,0000640843                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/15/2015,08:00:00,REGULAR,0000742478,0000640852                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/15/2015,12:00:00,REGULAR,0000742502,0000640887                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/15/2015,16:00:00,REGULAR,0000742508,0000640903                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/15/2015,20:00:00,REGULAR,0000742533,0000640921                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/16/2015,00:00:00,REGULAR,0000742542,0000640925                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/16/2015,04:00:00,REGULAR,0000742543,0000640925                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/16/2015,08:00:00,REGULAR,0000742548,0000640955                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/16/2015,12:00:00,REGULAR,0000742568,0000641046                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/16/2015,16:00:00,REGULAR,0000742579,0000641071                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/16/2015,20:00:00,REGULAR,0000742614,0000641085                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/17/2015,00:00:00,REGULAR,0000742625,0000641089                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/17/2015,04:00:00,REGULAR,0000742629,0000641089                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/17/2015,08:00:00,REGULAR,0000742635,0000641118                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/17/2015,12:00:00,REGULAR,0000742664,0000641229                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/17/2015,16:00:00,REGULAR,0000742684,0000641256                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/17/2015,20:00:00,REGULAR,0000742721,0000641274                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/18/2015,00:00:00,REGULAR,0000742736,0000641277                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/18/2015,04:00:00,REGULAR,0000742738,0000641277                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/18/2015,08:00:00,REGULAR,0000742740,0000641301                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/18/2015,12:00:00,REGULAR,0000742765,0000641411                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/18/2015,16:00:00,REGULAR,0000742779,0000641434                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/18/2015,20:00:00,REGULAR,0000742820,0000641442                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/19/2015,00:00:00,REGULAR,0000742834,0000641448                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/19/2015,04:00:00,REGULAR,0000742834,0000641448                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/19/2015,08:00:00,REGULAR,0000742835,0000641471                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/19/2015,12:00:00,REGULAR,0000742848,0000641562                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/19/2015,16:00:00,REGULAR,0000742866,0000641586                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/19/2015,20:00:00,REGULAR,0000742896,0000641607                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/20/2015,00:00:00,REGULAR,0000742908,0000641608                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/20/2015,04:00:00,REGULAR,0000742909,0000641608                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/20/2015,08:00:00,REGULAR,0000742910,0000641631                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/20/2015,12:00:00,REGULAR,0000742923,0000641734                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/20/2015,16:00:00,REGULAR,0000742934,0000641754                                          
A016,R081,03-06-01,49 ST-7 AVE,NQR,BMT,03/20/2015,20:00:00,REGULAR,0000742980,0000641763                                          
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/14/2015,00:00:00,REGULAR,0004568766,0005388979                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/14/2015,04:00:00,REGULAR,0004568854,0005389014                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/14/2015,08:00:00,REGULAR,0004568902,0005389166                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/14/2015,12:00:00,REGULAR,0004569040,0005389804                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/14/2015,16:00:00,REGULAR,0004569329,0005390474                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/14/2015,20:00:00,REGULAR,0004569733,0005391088                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/15/2015,00:00:00,REGULAR,0004570030,0005391351                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/15/2015,04:00:00,REGULAR,0004570106,0005391389                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/15/2015,08:00:00,REGULAR,0004570146,0005391457                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/15/2015,12:00:00,REGULAR,0004570281,0005391951                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/15/2015,16:00:00,REGULAR,0004570505,0005392620                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/15/2015,20:00:00,REGULAR,0004570829,0005393110                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/16/2015,00:00:00,REGULAR,0004571015,0005393266                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/16/2015,04:00:00,REGULAR,0004571042,0005393281                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/16/2015,08:00:00,REGULAR,0004571296,0005393588                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/16/2015,12:00:00,REGULAR,0004571789,0005395346                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/16/2015,16:00:00,REGULAR,0004572369,0005395989                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/16/2015,20:00:00,REGULAR,0004573893,0005396772                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/17/2015,00:00:00,REGULAR,0004574396,0005396908                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/17/2015,04:00:00,REGULAR,0004574449,0005396940                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/17/2015,08:00:00,REGULAR,0004574736,0005397231                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/17/2015,12:00:00,REGULAR,0004575265,0005399101                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/17/2015,16:00:00,REGULAR,0004575854,0005399796                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/17/2015,20:00:00,REGULAR,0004577394,0005400718                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/18/2015,00:00:00,REGULAR,0004577916,0005400868                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/18/2015,04:00:00,REGULAR,0004577963,0005400888                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/18/2015,08:00:00,REGULAR,0004578232,0005401166                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/18/2015,12:00:00,REGULAR,0004578811,0005402827                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/18/2015,16:00:00,REGULAR,0004579336,0005403584                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/18/2015,20:00:00,REGULAR,0004580903,0005404402                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/19/2015,00:00:00,REGULAR,0004581385,0005404573                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/19/2015,04:00:00,REGULAR,0004581437,0005404587                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/19/2015,08:00:00,REGULAR,0004581702,0005404871                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/19/2015,12:00:00,REGULAR,0004582232,0005406567                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/19/2015,16:00:00,REGULAR,0004582823,0005407230                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/19/2015,20:00:00,REGULAR,0004584310,0005408150                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/20/2015,00:00:00,REGULAR,0004584862,0005408332                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/20/2015,04:00:00,REGULAR,0004584930,0005408354                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/20/2015,08:00:00,REGULAR,0004585170,0005408638                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/20/2015,12:00:00,REGULAR,0004585692,0005410154                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/20/2015,16:00:00,REGULAR,0004586392,0005410733                               
A021,R032,01-00-00,42 ST-TIMES SQ,ACENQRS1237,BMT,03/20/2015,20:00:00,REGULAR,0004587863,0005411305                               
A021,R032,01-00-01,42 ST-TIMES SQ,ACENQRS1237,BMT,03/14/2015,00:00:00,REGULAR,0000470666,0000576666                               
A021,R032,01-00-01,42 ST-TIMES SQ,ACENQRS1237,BMT,03/14/2015,04:00:00,REGULAR,0000470700,0000576690                               
A021,R032,01-00-01,42 ST-TIMES SQ,ACENQRS1237,BMT,03/14/2015,08:00:00,REGULAR,0000470716,0000576760                               
A021,R032,01-00-01,42 ST-TIMES SQ,ACENQRS1237,BMT,03/14/2015,12:00:00,REGULAR,0000470786,0000577128                               
A021,R032,01-00-01,42 ST-TIMES SQ,ACENQRS1237,BMT,03/14/2015,16:00:00,REGULAR,0000470975,0000577560                               
A021,R032,01-00-01,42 ST-TIMES SQ,ACENQRS1237,BMT,03/14/2015,20:00:00,REGULAR,0000471231,0000578021                               
